"startday","sleep_prob","hourtime"
139,0.438775510204082,"2030-2100"
139,0.571428571428571,"2100-2130"
139,0.693121693121693,"2130-2200"
139,0.979591836734694,"2200-2230"
139,1,"2230-2300"
139,1,"2300-2330"
139,1,"2330-0000"
140,1,"0000-0030"
140,1,"0030-0100"
140,0.962962962962963,"0100-0130"
140,1,"0130-0200"
140,0.873015873015873,"0200-0230"
140,1,"0230-0300"
140,0.979591836734694,"0300-0330"
140,0.968253968253968,"0330-0400"
140,0.936507936507937,"0400-0430"
140,0.952380952380952,"0430-0500"
140,1,"0500-0530"
140,1,"0530-0600"
140,0.841269841269841,"0600-0630"
140,0.566326530612245,"0630-0700"
140,0.222222222222222,"0700-0730"
140,0.0687830687830688,"0730-0800"
140,0.0264550264550265,"0800-0830"
140,0.372448979591837,"0830-0900"
140,0.576719576719577,"0900-0930"
140,0.645502645502645,"0930-1000"
140,0.545918367346939,"1000-1030"
140,0.423280423280423,"1030-1100"
140,0.248677248677249,"1100-1130"
140,0.0561224489795918,"1130-1200"
140,0.164021164021164,"1200-1230"
140,0.571428571428571,"1230-1300"
140,0.407407407407407,"1300-1330"
140,0.688775510204082,"1330-1400"
140,0.783068783068783,"1400-1430"
140,0.492063492063492,"1430-1500"
140,0.270408163265306,"1500-1530"
140,0.142857142857143,"1530-1600"
140,0.26984126984127,"1600-1630"
140,0.349206349206349,"1630-1700"
140,0.168367346938776,"1700-1730"
140,0.137566137566138,"1730-1800"
140,0.0476190476190476,"1800-1830"
140,0.193877551020408,"1830-1900"
140,0.317460317460317,"1900-1930"
140,0.349206349206349,"1930-2000"
140,0.476190476190476,"2000-2030"
140,0.438775510204082,"2030-2100"
140,0.571428571428571,"2100-2130"
140,0.693121693121693,"2130-2200"
140,0.979591836734694,"2200-2230"
140,1,"2230-2300"
140,1,"2300-2330"
140,1,"2330-0000"
141,1,"0000-0030"
141,1,"0030-0100"
141,0.978835978835979,"0100-0130"
141,0.964285714285714,"0130-0200"
141,0.873015873015873,"0200-0230"
141,1,"0230-0300"
141,0.979591836734694,"0300-0330"
141,0.978835978835979,"0330-0400"
141,0.936507936507937,"0400-0430"
141,0.952380952380952,"0430-0500"
141,1,"0500-0530"
141,1,"0530-0600"
141,0.915343915343915,"0600-0630"
141,0.709183673469388,"0630-0700"
141,0.365079365079365,"0700-0730"
141,0.211640211640212,"0730-0800"
141,0.0264550264550265,"0800-0830"
141,0.372448979591837,"0830-0900"
141,0.55026455026455,"0900-0930"
141,0.502645502645503,"0930-1000"
141,0.596938775510204,"1000-1030"
141,0.566137566137566,"1030-1100"
141,0.248677248677249,"1100-1130"
141,0.0561224489795918,"1130-1200"
141,0.148148148148148,"1200-1230"
141,0.428571428571429,"1230-1300"
141,0.264550264550265,"1300-1330"
141,0.545918367346939,"1330-1400"
141,0.64021164021164,"1400-1430"
141,0.428571428571429,"1430-1500"
141,0.352040816326531,"1500-1530"
141,0.285714285714286,"1530-1600"
141,0.412698412698413,"1600-1630"
141,0.492063492063492,"1630-1700"
141,0.311224489795918,"1700-1730"
141,0.248677248677249,"1730-1800"
141,0.0476190476190476,"1800-1830"
141,0.193877551020408,"1830-1900"
141,0.317460317460317,"1900-1930"
141,0.349206349206349,"1930-2000"
141,0.391534391534392,"2000-2030"
141,0.295918367346939,"2030-2100"
141,0.481481481481481,"2100-2130"
141,0.693121693121693,"2130-2200"
141,0.979591836734694,"2200-2230"
141,1,"2230-2300"
141,1,"2300-2330"
141,1,"2330-0000"
142,1,"0000-0030"
142,1,"0030-0100"
142,0.978835978835979,"0100-0130"
142,0.964285714285714,"0130-0200"
142,0.873015873015873,"0200-0230"
142,1,"0230-0300"
142,0.979591836734694,"0300-0330"
142,0.978835978835979,"0330-0400"
142,0.936507936507937,"0400-0430"
142,0.952380952380952,"0430-0500"
142,1,"0500-0530"
142,1,"0530-0600"
142,0.936507936507937,"0600-0630"
142,0.852040816326531,"0630-0700"
142,0.486772486772487,"0700-0730"
142,0.211640211640212,"0730-0800"
142,0.0264550264550265,"0800-0830"
142,0.311224489795918,"0830-0900"
142,0.55026455026455,"0900-0930"
142,0.587301587301587,"0930-1000"
142,0.459183673469388,"1000-1030"
142,0.423280423280423,"1030-1100"
142,0.195767195767196,"1100-1130"
142,0.198979591836735,"1130-1200"
142,0.153439153439153,"1200-1230"
142,0.428571428571429,"1230-1300"
142,0.264550264550265,"1300-1330"
142,0.505102040816326,"1330-1400"
142,0.529100529100529,"1400-1430"
142,0.407407407407407,"1430-1500"
142,0.413265306122449,"1500-1530"
142,0.343915343915344,"1530-1600"
142,0.492063492063492,"1600-1630"
142,0.492063492063492,"1630-1700"
142,0.362244897959184,"1700-1730"
142,0.37037037037037,"1730-1800"
142,0,"1800-1830"
142,0.0510204081632653,"1830-1900"
142,0.232804232804233,"1900-1930"
142,0.349206349206349,"1930-2000"
142,0.391534391534392,"2000-2030"
142,0.341836734693878,"2030-2100"
142,0.624338624338624,"2100-2130"
142,0.740740740740741,"2130-2200"
142,0.836734693877551,"2200-2230"
142,0.899470899470899,"2230-2300"
142,1,"2300-2330"
142,1,"2330-0000"
143,1,"0000-0030"
143,1,"0030-0100"
143,0.978835978835979,"0100-0130"
143,0.964285714285714,"0130-0200"
143,0.873015873015873,"0200-0230"
143,1,"0230-0300"
143,0.979591836734694,"0300-0330"
143,0.978835978835979,"0330-0400"
143,0.941798941798942,"0400-0430"
143,0.952380952380952,"0430-0500"
143,1,"0500-0530"
143,1,"0530-0600"
143,0.962962962962963,"0600-0630"
143,0.98469387755102,"0630-0700"
143,0.486772486772487,"0700-0730"
143,0.211640211640212,"0730-0800"
143,0,"0800-0830"
143,0.168367346938776,"0830-0900"
143,0.513227513227513,"0900-0930"
143,0.62962962962963,"0930-1000"
143,0.602040816326531,"1000-1030"
143,0.428571428571429,"1030-1100"
143,0.195767195767196,"1100-1130"
143,0.301020408163265,"1130-1200"
143,0.132275132275132,"1200-1230"
143,0.343915343915344,"1230-1300"
143,0.259259259259259,"1300-1330"
143,0.362244897959184,"1330-1400"
143,0.386243386243386,"1400-1430"
143,0.264550264550265,"1430-1500"
143,0.346938775510204,"1500-1530"
143,0.380952380952381,"1530-1600"
143,0.634920634920635,"1600-1630"
143,0.576719576719577,"1630-1700"
143,0.454081632653061,"1700-1730"
143,0.513227513227513,"1730-1800"
143,0,"1800-1830"
143,0.0510204081632653,"1830-1900"
143,0.232804232804233,"1900-1930"
143,0.26984126984127,"1930-2000"
143,0.396825396825397,"2000-2030"
143,0.48469387755102,"2030-2100"
143,0.767195767195767,"2100-2130"
143,0.761904761904762,"2130-2200"
143,0.836734693877551,"2200-2230"
143,0.899470899470899,"2230-2300"
143,1,"2300-2330"
143,1,"2330-0000"
144,1,"0000-0030"
144,1,"0030-0100"
144,0.978835978835979,"0100-0130"
144,0.964285714285714,"0130-0200"
144,1,"0200-0230"
144,1,"0230-0300"
144,0.979591836734694,"0300-0330"
144,0.978835978835979,"0330-0400"
144,0.941798941798942,"0400-0430"
144,0.952380952380952,"0430-0500"
144,1,"0500-0530"
144,1,"0530-0600"
144,0.952380952380952,"0600-0630"
144,0.969387755102041,"0630-0700"
144,0.576719576719577,"0700-0730"
144,0.354497354497354,"0730-0800"
144,0.142857142857143,"0800-0830"
144,0.107142857142857,"0830-0900"
144,0.37037037037037,"0900-0930"
144,0.486772486772487,"0930-1000"
144,0.469387755102041,"1000-1030"
144,0.428571428571429,"1030-1100"
144,0.158730158730159,"1100-1130"
144,0.244897959183673,"1130-1200"
144,0.132275132275132,"1200-1230"
144,0.343915343915344,"1230-1300"
144,0.259259259259259,"1300-1330"
144,0.275510204081633,"1330-1400"
144,0.423280423280423,"1400-1430"
144,0.407407407407407,"1430-1500"
144,0.48469387755102,"1500-1530"
144,0.380952380952381,"1530-1600"
144,0.587301587301587,"1600-1630"
144,0.433862433862434,"1630-1700"
144,0.311224489795918,"1700-1730"
144,0.375661375661376,"1730-1800"
144,0.0476190476190476,"1800-1830"
144,0.127551020408163,"1830-1900"
144,0.232804232804233,"1900-1930"
144,0.26984126984127,"1930-2000"
144,0.396825396825397,"2000-2030"
144,0.540816326530612,"2030-2100"
144,0.767195767195767,"2100-2130"
144,0.761904761904762,"2130-2200"
144,0.836734693877551,"2200-2230"
144,0.899470899470899,"2230-2300"
144,1,"2300-2330"
144,1,"2330-0000"
145,1,"0000-0030"
145,1,"0030-0100"
145,0.978835978835979,"0100-0130"
145,0.964285714285714,"0130-0200"
145,1,"0200-0230"
145,0.962962962962963,"0230-0300"
145,1,"0300-0330"
145,0.978835978835979,"0330-0400"
145,0.941798941798942,"0400-0430"
145,0.952380952380952,"0430-0500"
145,1,"0500-0530"
145,0.968253968253968,"0530-0600"
145,0.80952380952381,"0600-0630"
145,0.826530612244898,"0630-0700"
145,0.55026455026455,"0700-0730"
145,0.354497354497354,"0730-0800"
145,0.169312169312169,"0800-0830"
145,0.23469387755102,"0830-0900"
145,0.227513227513228,"0900-0930"
145,0.343915343915344,"0930-1000"
145,0.448979591836735,"1000-1030"
145,0.428571428571429,"1030-1100"
145,0.206349206349206,"1100-1130"
145,0.387755102040816,"1130-1200"
145,0.132275132275132,"1200-1230"
145,0.201058201058201,"1230-1300"
145,0.248677248677249,"1300-1330"
145,0.311224489795918,"1330-1400"
145,0.428571428571429,"1400-1430"
145,0.417989417989418,"1430-1500"
145,0.48469387755102,"1500-1530"
145,0.380952380952381,"1530-1600"
145,0.587301587301587,"1600-1630"
145,0.439153439153439,"1630-1700"
145,0.454081632653061,"1700-1730"
145,0.518518518518518,"1730-1800"
145,0.19047619047619,"1800-1830"
145,0.13265306122449,"1830-1900"
145,0.232804232804233,"1900-1930"
145,0.26984126984127,"1930-2000"
145,0.285714285714286,"2000-2030"
145,0.397959183673469,"2030-2100"
145,0.740740740740741,"2100-2130"
145,0.761904761904762,"2130-2200"
145,0.836734693877551,"2200-2230"
145,0.899470899470899,"2230-2300"
145,1,"2300-2330"
145,1,"2330-0000"
146,1,"0000-0030"
146,1,"0030-0100"
146,0.978835978835979,"0100-0130"
146,0.964285714285714,"0130-0200"
146,1,"0200-0230"
146,0.962962962962963,"0230-0300"
146,1,"0300-0330"
146,0.941798941798942,"0330-0400"
146,0.968253968253968,"0400-0430"
146,1,"0430-0500"
146,1,"0500-0530"
146,0.968253968253968,"0530-0600"
146,0.80952380952381,"0600-0630"
146,0.831632653061224,"0630-0700"
146,0.693121693121693,"0700-0730"
146,0.497354497354497,"0730-0800"
146,0.174603174603175,"0800-0830"
146,0.23469387755102,"0830-0900"
146,0.142857142857143,"0900-0930"
146,0.201058201058201,"0930-1000"
146,0.433673469387755,"1000-1030"
146,0.428571428571429,"1030-1100"
146,0.206349206349206,"1100-1130"
146,0.387755102040816,"1130-1200"
146,0.206349206349206,"1200-1230"
146,0.201058201058201,"1230-1300"
146,0.222222222222222,"1300-1330"
146,0.311224489795918,"1330-1400"
146,0.428571428571429,"1400-1430"
146,0.417989417989418,"1430-1500"
146,0.530612244897959,"1500-1530"
146,0.523809523809524,"1530-1600"
146,0.608465608465608,"1600-1630"
146,0.296296296296296,"1630-1700"
146,0.428571428571429,"1700-1730"
146,0.518518518518518,"1730-1800"
146,0.19047619047619,"1800-1830"
146,0.107142857142857,"1830-1900"
146,0.232804232804233,"1900-1930"
146,0.338624338624339,"1930-2000"
146,0.285714285714286,"2000-2030"
146,0.397959183673469,"2030-2100"
146,0.857142857142857,"2100-2130"
146,0.904761904761905,"2130-2200"
146,0.857142857142857,"2200-2230"
146,0.899470899470899,"2230-2300"
146,1,"2300-2330"
146,1,"2330-0000"
147,1,"0000-0030"
147,1,"0030-0100"
147,0.978835978835979,"0100-0130"
147,0.943877551020408,"0130-0200"
147,0.968253968253968,"0200-0230"
147,0.962962962962963,"0230-0300"
147,1,"0300-0330"
147,0.962962962962963,"0330-0400"
147,0.968253968253968,"0400-0430"
147,1,"0430-0500"
147,1,"0500-0530"
147,0.968253968253968,"0530-0600"
147,0.80952380952381,"0600-0630"
147,0.831632653061224,"0630-0700"
147,0.693121693121693,"0700-0730"
147,0.46031746031746,"0730-0800"
147,0.174603174603175,"0800-0830"
147,0.285714285714286,"0830-0900"
147,0.285714285714286,"0900-0930"
147,0.201058201058201,"0930-1000"
147,0.290816326530612,"1000-1030"
147,0.291005291005291,"1030-1100"
147,0.206349206349206,"1100-1130"
147,0.418367346938776,"1130-1200"
147,0.349206349206349,"1200-1230"
147,0.343915343915344,"1230-1300"
147,0.338624338624339,"1300-1330"
147,0.193877551020408,"1330-1400"
147,0.285714285714286,"1400-1430"
147,0.275132275132275,"1430-1500"
147,0.408163265306122,"1500-1530"
147,0.380952380952381,"1530-1600"
147,0.53968253968254,"1600-1630"
147,0.37037037037037,"1630-1700"
147,0.428571428571429,"1700-1730"
147,0.518518518518518,"1730-1800"
147,0.19047619047619,"1800-1830"
147,0.107142857142857,"1830-1900"
147,0.142857142857143,"1900-1930"
147,0.195767195767196,"1930-2000"
147,0.253968253968254,"2000-2030"
147,0.397959183673469,"2030-2100"
147,0.857142857142857,"2100-2130"
147,0.904761904761905,"2130-2200"
147,0.857142857142857,"2200-2230"
147,0.899470899470899,"2230-2300"
147,1,"2300-2330"
147,1,"2330-0000"
148,1,"0000-0030"
148,1,"0030-0100"
148,1,"0100-0130"
148,0.979591836734694,"0130-0200"
148,0.968253968253968,"0200-0230"
148,0.920634920634921,"0230-0300"
148,1,"0300-0330"
148,0.962962962962963,"0330-0400"
148,0.968253968253968,"0400-0430"
148,1,"0430-0500"
148,1,"0500-0530"
148,0.968253968253968,"0530-0600"
148,0.841269841269841,"0600-0630"
148,0.688775510204082,"0630-0700"
148,0.55026455026455,"0700-0730"
148,0.317460317460317,"0730-0800"
148,0.174603174603175,"0800-0830"
148,0.397959183673469,"0830-0900"
148,0.322751322751323,"0900-0930"
148,0.201058201058201,"0930-1000"
148,0.158163265306122,"1000-1030"
148,0.148148148148148,"1030-1100"
148,0.333333333333333,"1100-1130"
148,0.494897959183673,"1130-1200"
148,0.349206349206349,"1200-1230"
148,0.343915343915344,"1230-1300"
148,0.338624338624339,"1300-1330"
148,0.239795918367347,"1330-1400"
148,0.428571428571429,"1400-1430"
148,0.312169312169312,"1430-1500"
148,0.326530612244898,"1500-1530"
148,0.238095238095238,"1530-1600"
148,0.396825396825397,"1600-1630"
148,0.227513227513228,"1630-1700"
148,0.285714285714286,"1700-1730"
148,0.407407407407407,"1730-1800"
148,0.19047619047619,"1800-1830"
148,0.107142857142857,"1830-1900"
148,0.142857142857143,"1900-1930"
148,0.195767195767196,"1930-2000"
148,0.253968253968254,"2000-2030"
148,0.397959183673469,"2030-2100"
148,0.941798941798942,"2100-2130"
148,0.904761904761905,"2130-2200"
148,0.857142857142857,"2200-2230"
148,0.899470899470899,"2230-2300"
148,1,"2300-2330"
148,1,"2330-0000"
149,1,"0000-0030"
149,1,"0030-0100"
149,1,"0100-0130"
149,0.979591836734694,"0130-0200"
149,0.968253968253968,"0200-0230"
149,0.904761904761905,"0230-0300"
149,1,"0300-0330"
149,0.962962962962963,"0330-0400"
149,0.968253968253968,"0400-0430"
149,1,"0430-0500"
149,1,"0500-0530"
149,0.968253968253968,"0530-0600"
149,0.841269841269841,"0600-0630"
149,0.607142857142857,"0630-0700"
149,0.428571428571429,"0700-0730"
149,0.317460317460317,"0730-0800"
149,0.174603174603175,"0800-0830"
149,0.387755102040816,"0830-0900"
149,0.322751322751323,"0900-0930"
149,0.148148148148148,"0930-1000"
149,0.153061224489796,"1000-1030"
149,0.148148148148148,"1030-1100"
149,0.28042328042328,"1100-1130"
149,0.352040816326531,"1130-1200"
149,0.343915343915344,"1200-1230"
149,0.343915343915344,"1230-1300"
149,0.46031746031746,"1300-1330"
149,0.38265306122449,"1330-1400"
149,0.571428571428571,"1400-1430"
149,0.26984126984127,"1430-1500"
149,0.326530612244898,"1500-1530"
149,0.322751322751323,"1530-1600"
149,0.46031746031746,"1600-1630"
149,0.37037037037037,"1630-1700"
149,0.244897959183673,"1700-1730"
149,0.285714285714286,"1730-1800"
149,0.19047619047619,"1800-1830"
149,0.107142857142857,"1830-1900"
149,0.142857142857143,"1900-1930"
149,0.238095238095238,"1930-2000"
149,0.396825396825397,"2000-2030"
149,0.494897959183673,"2030-2100"
149,0.941798941798942,"2100-2130"
149,1,"2130-2200"
149,1,"2200-2230"
149,1,"2230-2300"
149,1,"2300-2330"
149,1,"2330-0000"
150,1,"0000-0030"
150,1,"0030-0100"
150,1,"0100-0130"
150,0.979591836734694,"0130-0200"
150,0.968253968253968,"0200-0230"
150,0.904761904761905,"0230-0300"
150,1,"0300-0330"
150,0.962962962962963,"0330-0400"
150,0.984126984126984,"0400-0430"
150,1,"0430-0500"
150,1,"0500-0530"
150,0.968253968253968,"0530-0600"
150,0.73015873015873,"0600-0630"
150,0.474489795918367,"0630-0700"
150,0.428571428571429,"0700-0730"
150,0.317460317460317,"0730-0800"
150,0.19047619047619,"0800-0830"
150,0.530612244897959,"0830-0900"
150,0.465608465608466,"0900-0930"
150,0.248677248677249,"0930-1000"
150,0.0204081632653061,"1000-1030"
150,0.142857142857143,"1030-1100"
150,0.28042328042328,"1100-1130"
150,0.25,"1130-1200"
150,0.253968253968254,"1200-1230"
150,0.285714285714286,"1230-1300"
150,0.428571428571429,"1300-1330"
150,0.433673469387755,"1330-1400"
150,0.571428571428571,"1400-1430"
150,0.26984126984127,"1430-1500"
150,0.326530612244898,"1500-1530"
150,0.285714285714286,"1530-1600"
150,0.317460317460317,"1600-1630"
150,0.417989417989418,"1630-1700"
150,0.244897959183673,"1700-1730"
150,0.142857142857143,"1730-1800"
150,0.19047619047619,"1800-1830"
150,0.107142857142857,"1830-1900"
150,0.142857142857143,"1900-1930"
150,0.174603174603175,"1930-2000"
150,0.253968253968254,"2000-2030"
150,0.352040816326531,"2030-2100"
150,0.814814814814815,"2100-2130"
150,1,"2130-2200"
150,1,"2200-2230"
150,1,"2230-2300"
150,1,"2300-2330"
150,1,"2330-0000"
151,1,"0000-0030"
151,1,"0030-0100"
151,1,"0100-0130"
151,0.979591836734694,"0130-0200"
151,0.957671957671958,"0200-0230"
151,0.867724867724868,"0230-0300"
151,1,"0300-0330"
151,0.962962962962963,"0330-0400"
151,0.984126984126984,"0400-0430"
151,1,"0430-0500"
151,1,"0500-0530"
151,0.947089947089947,"0530-0600"
151,0.740740740740741,"0600-0630"
151,0.474489795918367,"0630-0700"
151,0.285714285714286,"0700-0730"
151,0.174603174603175,"0730-0800"
151,0.0476190476190476,"0800-0830"
151,0.607142857142857,"0830-0900"
151,0.608465608465608,"0900-0930"
151,0.248677248677249,"0930-1000"
151,0.0102040816326531,"1000-1030"
151,0,"1030-1100"
151,0.174603174603175,"1100-1130"
151,0.25,"1130-1200"
151,0.253968253968254,"1200-1230"
151,0.391534391534392,"1230-1300"
151,0.571428571428571,"1300-1330"
151,0.551020408163265,"1330-1400"
151,0.571428571428571,"1400-1430"
151,0.222222222222222,"1430-1500"
151,0.331632653061224,"1500-1530"
151,0.354497354497354,"1530-1600"
151,0.317460317460317,"1600-1630"
151,0.417989417989418,"1630-1700"
151,0.244897959183673,"1700-1730"
151,0.142857142857143,"1730-1800"
151,0.142857142857143,"1800-1830"
151,0.0306122448979592,"1830-1900"
151,0.169312169312169,"1900-1930"
151,0.317460317460317,"1930-2000"
151,0.396825396825397,"2000-2030"
151,0.428571428571429,"2030-2100"
151,0.814814814814815,"2100-2130"
151,0.978835978835979,"2130-2200"
151,0.974489795918367,"2200-2230"
151,1,"2230-2300"
151,1,"2300-2330"
151,1,"2330-0000"
152,1,"0000-0030"
152,1,"0030-0100"
152,1,"0100-0130"
152,0.979591836734694,"0130-0200"
152,0.957671957671958,"0200-0230"
152,0.904761904761905,"0230-0300"
152,0.913265306122449,"0300-0330"
152,0.857142857142857,"0330-0400"
152,0.984126984126984,"0400-0430"
152,1,"0430-0500"
152,1,"0500-0530"
152,0.978835978835979,"0530-0600"
152,0.883597883597884,"0600-0630"
152,0.61734693877551,"0630-0700"
152,0.428571428571429,"0700-0730"
152,0.291005291005291,"0730-0800"
152,0.0211640211640212,"0800-0830"
152,0.479591836734694,"0830-0900"
152,0.608465608465608,"0900-0930"
152,0.248677248677249,"0930-1000"
152,0.0918367346938776,"1000-1030"
152,0.142857142857143,"1030-1100"
152,0.169312169312169,"1100-1130"
152,0.107142857142857,"1130-1200"
152,0.248677248677249,"1200-1230"
152,0.391534391534392,"1230-1300"
152,0.608465608465608,"1300-1330"
152,0.551020408163265,"1330-1400"
152,0.433862433862434,"1400-1430"
152,0.211640211640212,"1430-1500"
152,0.331632653061224,"1500-1530"
152,0.354497354497354,"1530-1600"
152,0.317460317460317,"1600-1630"
152,0.412698412698413,"1630-1700"
152,0.11734693877551,"1700-1730"
152,0.142857142857143,"1730-1800"
152,0.0211640211640212,"1800-1830"
152,0.0255102040816327,"1830-1900"
152,0.169312169312169,"1900-1930"
152,0.317460317460317,"1930-2000"
152,0.396825396825397,"2000-2030"
152,0.428571428571429,"2030-2100"
152,0.724867724867725,"2100-2130"
152,0.978835978835979,"2130-2200"
152,0.974489795918367,"2200-2230"
152,1,"2230-2300"
152,1,"2300-2330"
152,1,"2330-0000"
153,1,"0000-0030"
153,1,"0030-0100"
153,0.984126984126984,"0100-0130"
153,0.979591836734694,"0130-0200"
153,0.957671957671958,"0200-0230"
153,0.904761904761905,"0230-0300"
153,0.913265306122449,"0300-0330"
153,0.894179894179894,"0330-0400"
153,1,"0400-0430"
153,1,"0430-0500"
153,0.918367346938776,"0500-0530"
153,0.978835978835979,"0530-0600"
153,0.883597883597884,"0600-0630"
153,0.61734693877551,"0630-0700"
153,0.428571428571429,"0700-0730"
153,0.291005291005291,"0730-0800"
153,0.158730158730159,"0800-0830"
153,0.622448979591837,"0830-0900"
153,0.619047619047619,"0900-0930"
153,0.248677248677249,"0930-1000"
153,0.0918367346938776,"1000-1030"
153,0.142857142857143,"1030-1100"
153,0.169312169312169,"1100-1130"
153,0.107142857142857,"1130-1200"
153,0.248677248677249,"1200-1230"
153,0.391534391534392,"1230-1300"
153,0.624338624338624,"1300-1330"
153,0.551020408163265,"1330-1400"
153,0.433862433862434,"1400-1430"
153,0.211640211640212,"1430-1500"
153,0.285714285714286,"1500-1530"
153,0.211640211640212,"1530-1600"
153,0.216931216931217,"1600-1630"
153,0.412698412698413,"1630-1700"
153,0.224489795918367,"1700-1730"
153,0.227513227513228,"1730-1800"
153,0.0211640211640212,"1800-1830"
153,0,"1830-1900"
153,0.0264550264550265,"1900-1930"
153,0.185185185185185,"1930-2000"
153,0.396825396825397,"2000-2030"
153,0.551020408163265,"2030-2100"
153,0.751322751322751,"2100-2130"
153,0.978835978835979,"2130-2200"
153,0.974489795918367,"2200-2230"
153,1,"2230-2300"
153,1,"2300-2330"
153,1,"2330-0000"
154,1,"0000-0030"
154,1,"0030-0100"
154,0.936507936507937,"0100-0130"
154,1,"0130-0200"
154,0.989417989417989,"0200-0230"
154,0.904761904761905,"0230-0300"
154,0.913265306122449,"0300-0330"
154,0.894179894179894,"0330-0400"
154,1,"0400-0430"
154,1,"0430-0500"
154,0.918367346938776,"0500-0530"
154,0.978835978835979,"0530-0600"
154,0.883597883597884,"0600-0630"
154,0.607142857142857,"0630-0700"
154,0.285714285714286,"0700-0730"
154,0.259259259259259,"0730-0800"
154,0.158730158730159,"0800-0830"
154,0.571428571428571,"0830-0900"
154,0.476190476190476,"0900-0930"
154,0.264550264550265,"0930-1000"
154,0.23469387755102,"1000-1030"
154,0.216931216931217,"1030-1100"
154,0.169312169312169,"1100-1130"
154,0.076530612244898,"1130-1200"
154,0.105820105820106,"1200-1230"
154,0.248677248677249,"1230-1300"
154,0.603174603174603,"1300-1330"
154,0.668367346938776,"1330-1400"
154,0.576719576719577,"1400-1430"
154,0.322751322751323,"1430-1500"
154,0.428571428571429,"1500-1530"
154,0.328042328042328,"1530-1600"
154,0.142857142857143,"1600-1630"
154,0.275132275132275,"1630-1700"
154,0.224489795918367,"1700-1730"
154,0.227513227513228,"1730-1800"
154,0.0211640211640212,"1800-1830"
154,0,"1830-1900"
154,0.0264550264550265,"1900-1930"
154,0.296296296296296,"1930-2000"
154,0.428571428571429,"2000-2030"
154,0.551020408163265,"2030-2100"
154,0.751322751322751,"2100-2130"
154,0.978835978835979,"2130-2200"
154,0.974489795918367,"2200-2230"
154,1,"2230-2300"
154,1,"2300-2330"
154,0.98469387755102,"2330-0000"
155,1,"0000-0030"
155,1,"0030-0100"
155,0.936507936507937,"0100-0130"
155,1,"0130-0200"
155,0.989417989417989,"0200-0230"
155,0.947089947089947,"0230-0300"
155,0.913265306122449,"0300-0330"
155,0.894179894179894,"0330-0400"
155,0.994708994708995,"0400-0430"
155,0.857142857142857,"0430-0500"
155,0.86734693877551,"0500-0530"
155,0.978835978835979,"0530-0600"
155,0.888888888888889,"0600-0630"
155,0.75,"0630-0700"
155,0.428571428571429,"0700-0730"
155,0.402116402116402,"0730-0800"
155,0.158730158730159,"0800-0830"
155,0.459183673469388,"0830-0900"
155,0.439153439153439,"0900-0930"
155,0.264550264550265,"0930-1000"
155,0.23469387755102,"1000-1030"
155,0.216931216931217,"1030-1100"
155,0.0846560846560847,"1100-1130"
155,0.142857142857143,"1130-1200"
155,0.248677248677249,"1200-1230"
155,0.37037037037037,"1230-1300"
155,0.603174603174603,"1300-1330"
155,0.622448979591837,"1330-1400"
155,0.433862433862434,"1400-1430"
155,0.312169312169312,"1430-1500"
155,0.571428571428571,"1500-1530"
155,0.412698412698413,"1530-1600"
155,0.142857142857143,"1600-1630"
155,0.275132275132275,"1630-1700"
155,0.224489795918367,"1700-1730"
155,0.227513227513228,"1730-1800"
155,0.0211640211640212,"1800-1830"
155,0,"1830-1900"
155,0.137566137566138,"1900-1930"
155,0.439153439153439,"1930-2000"
155,0.571428571428571,"2000-2030"
155,0.693877551020408,"2030-2100"
155,0.756613756613757,"2100-2130"
155,0.978835978835979,"2130-2200"
155,0.974489795918367,"2200-2230"
155,1,"2230-2300"
155,1,"2300-2330"
155,0.98469387755102,"2330-0000"
156,1,"0000-0030"
156,1,"0030-0100"
156,0.936507936507937,"0100-0130"
156,1,"0130-0200"
156,0.962962962962963,"0200-0230"
156,0.962962962962963,"0230-0300"
156,0.913265306122449,"0300-0330"
156,0.894179894179894,"0330-0400"
156,0.994708994708995,"0400-0430"
156,0.857142857142857,"0430-0500"
156,0.86734693877551,"0500-0530"
156,0.978835978835979,"0530-0600"
156,0.883597883597884,"0600-0630"
156,0.688775510204082,"0630-0700"
156,0.428571428571429,"0700-0730"
156,0.402116402116402,"0730-0800"
156,0.158730158730159,"0800-0830"
156,0.423469387755102,"0830-0900"
156,0.380952380952381,"0900-0930"
156,0.317460317460317,"0930-1000"
156,0.377551020408163,"1000-1030"
156,0.35978835978836,"1030-1100"
156,0.158730158730159,"1100-1130"
156,0.142857142857143,"1130-1200"
156,0.248677248677249,"1200-1230"
156,0.37037037037037,"1230-1300"
156,0.481481481481481,"1300-1330"
156,0.479591836734694,"1330-1400"
156,0.407407407407407,"1400-1430"
156,0.375661375661376,"1430-1500"
156,0.5,"1500-1530"
156,0.26984126984127,"1530-1600"
156,0,"1600-1630"
156,0.185185185185185,"1630-1700"
156,0.357142857142857,"1700-1730"
156,0.238095238095238,"1730-1800"
156,0.0211640211640212,"1800-1830"
156,0,"1830-1900"
156,0.137566137566138,"1900-1930"
156,0.396825396825397,"1930-2000"
156,0.560846560846561,"2000-2030"
156,0.693877551020408,"2030-2100"
156,0.756613756613757,"2100-2130"
156,0.978835978835979,"2130-2200"
156,0.974489795918367,"2200-2230"
156,1,"2230-2300"
156,1,"2300-2330"
156,0.98469387755102,"2330-0000"
157,1,"0000-0030"
